safegraph_place_id,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,street_address,city,state,zip_code,phone_number,open_hours
sg:6b1f82b4474d4c85af8d558ba1f349c7,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1170 forest avenue,pacific grove,ca,93950,18316560180,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""10:00"", ""22:00""]] }"
sg:008eb7d2173f4b04bfdae5835aff8735,sg:4f83a3f8d3984b1189146094a0f2311f,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2025 bond street,charlottesville,va,22901,14349741466,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }"
sg:14fb9315a55b4f31bb6159ee2e87fea9,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,613 mission street,s pasadena,ca,91030,16264416263,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:7232449aca554aec9aceb231f1fdf997,sg:f5b187787c05434296864acbe4b087d4,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1072 camino del rio north,san diego,ca,92108,16192970749,"{ ""Mon"": [[""8:30"", ""18:00""]], ""Tue"": [[""8:30"", ""18:00""]], ""Wed"": [[""8:30"", ""18:00""]], ""Thu"": [[""8:30"", ""18:00""]], ""Fri"": [[""8:30"", ""18:00""]], ""Sat"": [[""9:00"", ""14:00""]], ""Sun"": [] }"
sg:2cea047103394ed7adf85a3824500950,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1172 hamburg turnpike,wayne,nj,7470,19736920050,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:c5895faa2d774f81aeec1d334dfb6e67,sg:191ebbe64bba48f4845dabd168964e1b,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,5451 lone tree way,brentwood,ca,94513,19255163044,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:649b59ce8154465eb032bc46331e91d9,sg:47d9832974d74259b43bfd7a28bab106,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,6277 roswell road north east,sandy springs,ga,30328,14042362414,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }"
sg:f8ff49a8bf8a4f5caf0f12301a678c9a,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,4500 excelsior boulevard,st louis park,mn,55416,19522851053,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:73677e14e1274d7196e359ce3df21dc8,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1006 west wabash avenue,eureka,ca,95501,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:3cf45374677e4c3eac52023a7671e624,sg:1c83e1aad86e4010a6e5d568f34c5022,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,5600 north port washington road,milwaukee,wi,53217,14149623382,
sg:5171906d30fe427a8296df2c14295bef,sg:acd83ca3e6fc41bea7df849ad5251320,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,3250 west grant line road,tracy,ca,95304,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""8:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:57340d1c7b5b4ea7a44e5b888c46e090,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,3060 excelsior boulevard,minneapolis,mn,55416,16129278141,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:cdd93bda83b04aebb3c36af4faf8f49b,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,5500 littlerock road south west,tumwater,wa,98512,13603576580,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:640c6e0800db4bbfa1af15c410f992d1,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,5767 calle real,goleta,ca,93117,18056922234,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }"
sg:8ffbafc35f924d03a13e6688d2b1a363,sg:0f960fc823474b6599f84d8633b1caae,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1492 east southlake boulevard,southlake,tx,76092,18172510360,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""0:00"", ""17:00""]] }"
sg:0be10d75738b4dbbad10c63af1cb03f7,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1175 north 205th street,shoreline,wa,98133,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:1efb10c899754306b2cb556236368ce8,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,6741 north macarthur boulevard,irving,tx,75039,14698458001,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }"
sg:0fba213e0e174f26b88ecba30b3845d0,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,6555 north decatur boulevard,las vegas,nv,89131,17024152300,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:1d32a9b1d1d143b1b41c896dfdde629c,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2101 wisconsin avenue north west,washington,dc,20007,,
sg:c3b0e5cc4b56434b919baa7811e27e30,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,5035 south mccarran boulevard,reno,nv,89502,17758261621,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:44039dc404814b0f9a2f43dea197f219,sg:e8e8f6323b4041828e62d88e98b71f14,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,46400 washington street,la quinta,ca,92253,17607771553,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:2b70060a1a7344d695060f842628d9d7,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1531 froom ranch way,san luis obispo,ca,93405,18057850194,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:250f4da8b8eb4460a82a015da54ba3e2,sg:19d66c32c0474de3b4fc3a3a9d77c8d6,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,301 manufacturers road,chattanooga,tn,37405,,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:a4ff9e95a3754e16b162861709afced0,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1851 south federal highway 500,delray beach,fl,33483,15612781493,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:bfb6205d0c394a57b81d327a60efe9f6,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,3035 east huntington drive,pasadena,ca,91107,16263562963,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:6a3008cb5ff94d29b75aec10cac064d4,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,575 worcester road,framingham,ma,1701,15086289525,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:2c1af591300046c5a1b622849875b4de,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,3808 west swann avenue,tampa,fl,33609,18138726846,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:bc4b09f77b724728badd6f55632e8518,sg:d8768a597341458da46dd166c60385a6,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,9607 research boulevard,austin,tx,78759,,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:18b708d5fdb04047b3850bdcde07116a,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,399 fourth street,san francisco,ca,94107,,"{ ""Mon"": [[""8:00"", ""18:30""]], ""Tue"": [[""8:00"", ""18:30""]], ""Wed"": [[""8:00"", ""18:30""]], ""Thu"": [[""8:00"", ""18:30""]], ""Fri"": [[""8:00"", ""18:30""]], ""Sat"": [[""9:00"", ""16:30""]], ""Sun"": [] }"
sg:3583917ada5f42f7acf6be3a965e4a20,sg:e0d24d08dd394e6b9f4352497b392439,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1407 south voss road,houston,tx,77057,17137894477,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:ab4affca1c184dbf9bde68f1d6a66223,sg:25f1ea6f279f41a1b24de149f1c6579b,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,5885 barnes road,colorado springs,co,80922,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:9c40d5c2c58e4f2eb7321a9d840e4eb9,sg:5de207c22bde4069a387c5ee2c279278,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1550 north west ninth street,corvallis,or,97330,15417530048,"{ ""Mon"": [[""0:00"", ""3:00""], [""7:00"", ""24:00""], [""7:00"", ""12:00""]], ""Tue"": [[""0:00"", ""3:00""], [""7:00"", ""24:00""]], ""Wed"": [[""0:00"", ""3:00""], [""7:00"", ""24:00""]], ""Thu"": [[""0:00"", ""3:00""], [""7:00"", ""24:00""]], ""Fri"": [[""0:00"", ""3:00""], [""7:00"", ""24:00""]], ""Sat"": [[""0:00"", ""4:00""], [""7:00"", ""24:00""]], ""Sun"": [[""0:00"", ""4:00""], [""7:00"", ""24:00""]] }"
sg:0f7641f82d234b7ca5ee34240fa0da49,sg:3cd975df4f0a4620b08043005e06c32b,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2114 north tustin street,orange,ca,92865,17142835697,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:e426775f984446a6823575f0f5a1805b,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,4516 forest drive,columbia,sc,29206,18037902404,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [] }"
sg:d924c0f2ccfa4f9ca78430fd1b03b64d,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1275 airport park boulevard,ukiah,ca,95482,17073138012,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""19:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:30a2d313248d42cba77c5911db2c182c,sg:5eff90fd485844488d4ff4113d61f112,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,2343 south telegraph road,bloomfield,mi,48302,12488361603,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:4dab959813ba42b58e704039bf756bad,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1700 mount zion road,morrow,ga,30260,16782010003,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""7:00"", ""16:00""]], ""Sun"": [] }"
sg:687ba51d4bea482b90a7d801726b9dc4,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,125 beacon drive,holbrook,ny,11741,16312440292,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:997777c848c64b02a65d7bb7f2fed21b,sg:29e066607c6a4074a36ae5d17d1ed158,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2217 south shore center,alameda,ca,94501,15107695450,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:ca8b71709bed4e74972fcfb5387c3915,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1280 west broadway,hewlett,ny,11557,15165697191,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:899c32a8b2ff4820aa60fe7d5c1fdc08,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,4577 west pine boulevard,saint louis,mo,63108,13144747300,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:f914448be34941abad64c3b6c4b3e974,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,933 old york road,jenkintown,pa,19046,12158855240,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""11:00"", ""18:00""]] }"
sg:0f540a8d68ec441c84775ffcacf0a785,sg:c14485322928431e844e7297fef48e4e,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,6350 west third street,los angeles,ca,90036,13239646800,"{ ""Mon"": [[""7:00"", ""23:00""]], ""Tue"": [[""7:00"", ""23:00""]], ""Wed"": [[""7:00"", ""23:00""]], ""Thu"": [[""7:00"", ""23:00""]], ""Fri"": [[""7:00"", ""23:00""]], ""Sat"": [[""7:00"", ""23:00""]], ""Sun"": [[""7:00"", ""23:00""]] }"
sg:7c48287f69954ad0b072338ce082cc70,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1885 university avenue,berkeley,ca,94703,15102049074,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""18:00""]] }"
